Episode no = 49000; won: True; iter_time_steps = 29; Q(s,a) = 461.6200315352936; score = 492.0; reward = 83.0; mean_reward/100_episodes = -11.89; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:45:44
Episode no = 49100; won: True; iter_time_steps = 19; Q(s,a) = 579.4238089489864; score = 502.0; reward = 93.0; mean_reward/100_episodes = -11.98; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:45:53
Episode no = 49200; won: False; iter_time_steps = 14; Q(s,a) = 334.9405480173954; score = -503.0; reward = -502.0; mean_reward/100_episodes = -23.22; and epsilon = 0.1, win percentage = 0.81, 2024-11-16 20:46:01
Episode no = 49300; won: True; iter_time_steps = 17; Q(s,a) = 472.8753051392975; score = 504.0; reward = 95.0; mean_reward/100_episodes = -41.94; and epsilon = 0.1, win percentage = 0.78, 2024-11-16 20:46:10
Episode no = 49400; won: True; iter_time_steps = 21; Q(s,a) = 538.4374510640029; score = 500.0; reward = 91.0; mean_reward/100_episodes = -29.27; and epsilon = 0.1, win percentage = 0.8, 2024-11-16 20:46:18
Episode no = 49500; won: True; iter_time_steps = 22; Q(s,a) = 610.7596380440275; score = 499.0; reward = 90.0; mean_reward/100_episodes = 48.17; and epsilon = 0.1, win percentage = 0.93, 2024-11-16 20:46:27
Episode no = 49600; won: True; iter_time_steps = 31; Q(s,a) = 491.1541034758879; score = 490.0; reward = 81.0; mean_reward/100_episodes = 0.86; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:46:35
Episode no = 49700; won: True; iter_time_steps = 17; Q(s,a) = 565.1966348058356; score = 504.0; reward = 95.0; mean_reward/100_episodes = -12.66; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:46:44
Episode no = 49800; won: True; iter_time_steps = 23; Q(s,a) = 570.8066870137326; score = 498.0; reward = 89.0; mean_reward/100_episodes = 30.07; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:46:53
Episode no = 49900; won: True; iter_time_steps = 18; Q(s,a) = 580.6943029046257; score = 503.0; reward = 94.0; mean_reward/100_episodes = 0.76; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:47:01
Episode no = 50000; won: True; iter_time_steps = 17; Q(s,a) = 568.1227752155319; score = 504.0; reward = 95.0; mean_reward/100_episodes = -53.22; and epsilon = 0.1, win percentage = 0.76, 2024-11-16 20:47:10
Episode no = 50100; won: True; iter_time_steps = 19; Q(s,a) = 565.8105838907943; score = 502.0; reward = 93.0; mean_reward/100_episodes = -36.03; and epsilon = 0.1, win percentage = 0.79, 2024-11-16 20:47:18
Episode no = 50200; won: True; iter_time_steps = 17; Q(s,a) = 565.2310272180905; score = 504.0; reward = 95.0; mean_reward/100_episodes = -17.3; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:47:26
Episode no = 50300; won: True; iter_time_steps = 29; Q(s,a) = 468.6418154706688; score = 492.0; reward = 83.0; mean_reward/100_episodes = 29.67; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:47:35
Episode no = 50400; won: True; iter_time_steps = 17; Q(s,a) = 567.4393203569704; score = 504.0; reward = 95.0; mean_reward/100_episodes = -12.67; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:47:44
Episode no = 50500; won: True; iter_time_steps = 20; Q(s,a) = 522.9219155958947; score = 501.0; reward = 92.0; mean_reward/100_episodes = -10.64; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:47:52
Episode no = 50600; won: True; iter_time_steps = 17; Q(s,a) = 560.506728731008; score = 504.0; reward = 95.0; mean_reward/100_episodes = 0.35; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:48:01
Episode no = 50700; won: True; iter_time_steps = 17; Q(s,a) = 559.8414293288407; score = 504.0; reward = 95.0; mean_reward/100_episodes = -6.22; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:48:09
Episode no = 50800; won: True; iter_time_steps = 23; Q(s,a) = 551.3988396810917; score = 498.0; reward = 89.0; mean_reward/100_episodes = 11.23; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:48:18
Episode no = 50900; won: False; iter_time_steps = 24; Q(s,a) = 251.75028429541507; score = -513.0; reward = -512.0; mean_reward/100_episodes = -42.32; and epsilon = 0.1, win percentage = 0.78, 2024-11-16 20:48:27
Episode no = 51000; won: True; iter_time_steps = 20; Q(s,a) = 514.3481236338272; score = 501.0; reward = 92.0; mean_reward/100_episodes = -0.67; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:48:35
Episode no = 51100; won: True; iter_time_steps = 19; Q(s,a) = 548.5723422671607; score = 502.0; reward = 93.0; mean_reward/100_episodes = -4.85; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:48:43
Episode no = 51200; won: True; iter_time_steps = 17; Q(s,a) = 546.5105882340838; score = 504.0; reward = 95.0; mean_reward/100_episodes = -5.51; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:48:52
Episode no = 51300; won: True; iter_time_steps = 23; Q(s,a) = 543.8664140301954; score = 498.0; reward = 89.0; mean_reward/100_episodes = 23.42; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 20:49:01
Episode no = 51400; won: True; iter_time_steps = 23; Q(s,a) = 550.7546682774524; score = 498.0; reward = 89.0; mean_reward/100_episodes = 6.2; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:49:10
Episode no = 51500; won: True; iter_time_steps = 30; Q(s,a) = 362.3964671469081; score = 491.0; reward = 82.0; mean_reward/100_episodes = 6.67; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:49:18
Episode no = 51600; won: True; iter_time_steps = 30; Q(s,a) = 460.0401747509848; score = 491.0; reward = 82.0; mean_reward/100_episodes = 30.42; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:49:27
Episode no = 51700; won: True; iter_time_steps = 19; Q(s,a) = 512.7119102191524; score = 502.0; reward = 93.0; mean_reward/100_episodes = -4.44; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:49:35
Episode no = 51800; won: True; iter_time_steps = 23; Q(s,a) = 527.051391133384; score = 498.0; reward = 89.0; mean_reward/100_episodes = -6.43; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:49:44
Episode no = 51900; won: True; iter_time_steps = 18; Q(s,a) = 543.5207469264501; score = 503.0; reward = 94.0; mean_reward/100_episodes = -5.26; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:49:52
Episode no = 52000; won: False; iter_time_steps = 18; Q(s,a) = 355.03948723971524; score = -507.0; reward = -506.0; mean_reward/100_episodes = -31.06; and epsilon = 0.1, win percentage = 0.8, 2024-11-16 20:50:01
Episode no = 52100; won: True; iter_time_steps = 23; Q(s,a) = 529.1478329224053; score = 498.0; reward = 89.0; mean_reward/100_episodes = -17.18; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:50:10
Episode no = 52200; won: True; iter_time_steps = 45; Q(s,a) = 472.1548155309488; score = 476.0; reward = 67.0; mean_reward/100_episodes = 7.28; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:50:18
Episode no = 52300; won: True; iter_time_steps = 21; Q(s,a) = 518.2004873911911; score = 500.0; reward = 91.0; mean_reward/100_episodes = 37.55; and epsilon = 0.1, win percentage = 0.91, 2024-11-16 20:50:26
Episode no = 52400; won: True; iter_time_steps = 20; Q(s,a) = 510.6072382111834; score = 501.0; reward = 92.0; mean_reward/100_episodes = -7.31; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:50:36
Episode no = 52500; won: False; iter_time_steps = 32; Q(s,a) = 421.92625800459996; score = -521.0; reward = -520.0; mean_reward/100_episodes = -0.54; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:50:45
Episode no = 52600; won: True; iter_time_steps = 29; Q(s,a) = 543.3350106047267; score = 492.0; reward = 83.0; mean_reward/100_episodes = 18.64; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:50:54
Episode no = 52700; won: False; iter_time_steps = 26; Q(s,a) = 371.7326352177708; score = -515.0; reward = -514.0; mean_reward/100_episodes = 35.07; and epsilon = 0.1, win percentage = 0.91, 2024-11-16 20:51:03
Episode no = 52800; won: True; iter_time_steps = 18; Q(s,a) = 369.8923098063283; score = 503.0; reward = 94.0; mean_reward/100_episodes = 1.16; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:51:11
Episode no = 52900; won: True; iter_time_steps = 21; Q(s,a) = 514.992326697232; score = 500.0; reward = 91.0; mean_reward/100_episodes = -12.07; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:51:20
Episode no = 53000; won: True; iter_time_steps = 20; Q(s,a) = 488.3746753445528; score = 501.0; reward = 92.0; mean_reward/100_episodes = 6.21; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:51:29
Episode no = 53100; won: True; iter_time_steps = 17; Q(s,a) = 539.3554810207153; score = 504.0; reward = 95.0; mean_reward/100_episodes = 60.66; and epsilon = 0.1, win percentage = 0.95, 2024-11-16 20:51:38
Episode no = 53200; won: True; iter_time_steps = 20; Q(s,a) = 452.35529472569146; score = 501.0; reward = 92.0; mean_reward/100_episodes = 48.56; and epsilon = 0.1, win percentage = 0.93, 2024-11-16 20:51:47
Episode no = 53300; won: True; iter_time_steps = 18; Q(s,a) = 388.612121445765; score = 503.0; reward = 94.0; mean_reward/100_episodes = 24.58; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 20:51:56
Episode no = 53400; won: True; iter_time_steps = 25; Q(s,a) = 503.81432910352095; score = 496.0; reward = 87.0; mean_reward/100_episodes = 42.51; and epsilon = 0.1, win percentage = 0.92, 2024-11-16 20:52:04
Episode no = 53500; won: True; iter_time_steps = 19; Q(s,a) = 549.5946409377634; score = 502.0; reward = 93.0; mean_reward/100_episodes = 18.66; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:52:13
Episode no = 53600; won: True; iter_time_steps = 47; Q(s,a) = 554.1531719349312; score = 474.0; reward = 65.0; mean_reward/100_episodes = -12.5; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:52:22
Episode no = 53700; won: True; iter_time_steps = 18; Q(s,a) = 545.6684455949364; score = 503.0; reward = 94.0; mean_reward/100_episodes = -29.43; and epsilon = 0.1, win percentage = 0.8, 2024-11-16 20:52:30
Episode no = 53800; won: True; iter_time_steps = 22; Q(s,a) = 540.3705468361604; score = 499.0; reward = 90.0; mean_reward/100_episodes = 12.74; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:52:38
Episode no = 53900; won: True; iter_time_steps = 32; Q(s,a) = 505.85232199647504; score = 489.0; reward = 80.0; mean_reward/100_episodes = 0.4; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:52:47
Episode no = 54000; won: True; iter_time_steps = 32; Q(s,a) = 440.86774754360846; score = 489.0; reward = 80.0; mean_reward/100_episodes = 17.7; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:52:55
Episode no = 54100; won: True; iter_time_steps = 18; Q(s,a) = 344.826844534281; score = 503.0; reward = 94.0; mean_reward/100_episodes = 30.06; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:53:04
Episode no = 54200; won: True; iter_time_steps = 30; Q(s,a) = 444.5159933870728; score = 491.0; reward = 82.0; mean_reward/100_episodes = 36.32; and epsilon = 0.1, win percentage = 0.91, 2024-11-16 20:53:12
Episode no = 54300; won: True; iter_time_steps = 18; Q(s,a) = 554.6689294875575; score = 503.0; reward = 94.0; mean_reward/100_episodes = 19.65; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:53:20
Episode no = 54400; won: True; iter_time_steps = 20; Q(s,a) = 555.540651204693; score = 501.0; reward = 92.0; mean_reward/100_episodes = 14.35; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:53:28
Episode no = 54500; won: True; iter_time_steps = 20; Q(s,a) = 407.184425074667; score = 501.0; reward = 92.0; mean_reward/100_episodes = 26.33; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 20:53:35
Episode no = 54600; won: True; iter_time_steps = 20; Q(s,a) = 409.99654140694605; score = 501.0; reward = 92.0; mean_reward/100_episodes = 7.52; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:53:44
Episode no = 54700; won: True; iter_time_steps = 17; Q(s,a) = 496.10193399188034; score = 504.0; reward = 95.0; mean_reward/100_episodes = -33.38; and epsilon = 0.1, win percentage = 0.79, 2024-11-16 20:53:51
Episode no = 54800; won: False; iter_time_steps = 14; Q(s,a) = 325.41914029192395; score = -503.0; reward = -502.0; mean_reward/100_episodes = -70.35; and epsilon = 0.1, win percentage = 0.73, 2024-11-16 20:54:00
Episode no = 54900; won: False; iter_time_steps = 14; Q(s,a) = 328.342444677092; score = -503.0; reward = -502.0; mean_reward/100_episodes = -107.13; and epsilon = 0.1, win percentage = 0.67, 2024-11-16 20:54:09
Episode no = 55000; won: False; iter_time_steps = 17; Q(s,a) = 398.9441779012947; score = -506.0; reward = -505.0; mean_reward/100_episodes = -51.71; and epsilon = 0.1, win percentage = 0.76, 2024-11-16 20:54:17
Episode no = 55100; won: True; iter_time_steps = 20; Q(s,a) = 419.1089260950853; score = 501.0; reward = 92.0; mean_reward/100_episodes = 7.51; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:54:25
Episode no = 55200; won: True; iter_time_steps = 18; Q(s,a) = 356.0296917756127; score = 503.0; reward = 94.0; mean_reward/100_episodes = -16.99; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:54:34
Episode no = 55300; won: True; iter_time_steps = 18; Q(s,a) = 353.4660735743735; score = 503.0; reward = 94.0; mean_reward/100_episodes = -16.29; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:54:42
Episode no = 55400; won: True; iter_time_steps = 18; Q(s,a) = 350.3645485820168; score = 503.0; reward = 94.0; mean_reward/100_episodes = -27.8; and epsilon = 0.1, win percentage = 0.8, 2024-11-16 20:54:50
Episode no = 55500; won: True; iter_time_steps = 24; Q(s,a) = 520.678272930015; score = 497.0; reward = 88.0; mean_reward/100_episodes = -4.69; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:54:58
Episode no = 55600; won: True; iter_time_steps = 26; Q(s,a) = 400.5366536480107; score = 495.0; reward = 86.0; mean_reward/100_episodes = 24.61; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 20:55:06
Episode no = 55700; won: False; iter_time_steps = 18; Q(s,a) = 353.81213562939257; score = -507.0; reward = -506.0; mean_reward/100_episodes = 18.55; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:55:15
Episode no = 55800; won: True; iter_time_steps = 19; Q(s,a) = 570.3594781781435; score = 502.0; reward = 93.0; mean_reward/100_episodes = 13.05; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:55:23
Episode no = 55900; won: True; iter_time_steps = 18; Q(s,a) = 594.2212596239958; score = 503.0; reward = 94.0; mean_reward/100_episodes = 1.55; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:55:31
Episode no = 56000; won: True; iter_time_steps = 33; Q(s,a) = 558.2512529986703; score = 488.0; reward = 79.0; mean_reward/100_episodes = -27.92; and epsilon = 0.1, win percentage = 0.8, 2024-11-16 20:55:39
Episode no = 56100; won: True; iter_time_steps = 20; Q(s,a) = 556.5701356923856; score = 501.0; reward = 92.0; mean_reward/100_episodes = 13.83; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:55:48
Episode no = 56200; won: False; iter_time_steps = 16; Q(s,a) = 383.0755098019725; score = -505.0; reward = -504.0; mean_reward/100_episodes = -10.17; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:55:57
Episode no = 56300; won: True; iter_time_steps = 23; Q(s,a) = 516.1608195797389; score = 498.0; reward = 89.0; mean_reward/100_episodes = -33.76; and epsilon = 0.1, win percentage = 0.79, 2024-11-16 20:56:05
Episode no = 56400; won: False; iter_time_steps = 19; Q(s,a) = 402.21376101736223; score = -508.0; reward = -507.0; mean_reward/100_episodes = 19.8; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:56:14
Episode no = 56500; won: True; iter_time_steps = 18; Q(s,a) = 368.0462800659255; score = 503.0; reward = 94.0; mean_reward/100_episodes = 16.56; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:56:22
Episode no = 56600; won: True; iter_time_steps = 17; Q(s,a) = 400.79417219057905; score = 504.0; reward = 95.0; mean_reward/100_episodes = 20.31; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:56:28
Episode no = 56700; won: True; iter_time_steps = 18; Q(s,a) = 469.2441671982285; score = 503.0; reward = 94.0; mean_reward/100_episodes = 31.6; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:56:36
Episode no = 56800; won: True; iter_time_steps = 17; Q(s,a) = 396.73687896781115; score = 504.0; reward = 95.0; mean_reward/100_episodes = -5.09; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:56:45
Episode no = 56900; won: True; iter_time_steps = 35; Q(s,a) = 539.8789504227836; score = 486.0; reward = 77.0; mean_reward/100_episodes = -11.93; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:56:53
Episode no = 57000; won: True; iter_time_steps = 17; Q(s,a) = 521.5931857094976; score = 504.0; reward = 95.0; mean_reward/100_episodes = -88.65; and epsilon = 0.1, win percentage = 0.7, 2024-11-16 20:57:01
Episode no = 57100; won: True; iter_time_steps = 17; Q(s,a) = 417.3679765889784; score = 504.0; reward = 95.0; mean_reward/100_episodes = -82.48; and epsilon = 0.1, win percentage = 0.71, 2024-11-16 20:57:08
Episode no = 57200; won: True; iter_time_steps = 18; Q(s,a) = 589.5669235862305; score = 503.0; reward = 94.0; mean_reward/100_episodes = 1.22; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:57:17
Episode no = 57300; won: True; iter_time_steps = 18; Q(s,a) = 584.1299182019093; score = 503.0; reward = 94.0; mean_reward/100_episodes = 1.28; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 20:57:26
Episode no = 57400; won: False; iter_time_steps = 30; Q(s,a) = 402.2965172813854; score = -519.0; reward = -518.0; mean_reward/100_episodes = 18.21; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 20:57:35
Episode no = 57500; won: True; iter_time_steps = 19; Q(s,a) = 546.2230651154935; score = 502.0; reward = 93.0; mean_reward/100_episodes = -22.99; and epsilon = 0.1, win percentage = 0.81, 2024-11-16 20:57:43
Episode no = 57600; won: True; iter_time_steps = 22; Q(s,a) = 461.9242507950234; score = 499.0; reward = 90.0; mean_reward/100_episodes = 13.28; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:57:51
Episode no = 57700; won: True; iter_time_steps = 21; Q(s,a) = 596.4621183844818; score = 500.0; reward = 91.0; mean_reward/100_episodes = -10.62; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:57:59
Episode no = 57800; won: True; iter_time_steps = 25; Q(s,a) = 465.15704379669495; score = 496.0; reward = 87.0; mean_reward/100_episodes = -27.41; and epsilon = 0.1, win percentage = 0.8, 2024-11-16 20:58:07
Episode no = 57900; won: True; iter_time_steps = 22; Q(s,a) = 557.0250861252861; score = 499.0; reward = 90.0; mean_reward/100_episodes = 13.92; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:58:14
Episode no = 58000; won: True; iter_time_steps = 18; Q(s,a) = 567.5278667696732; score = 503.0; reward = 94.0; mean_reward/100_episodes = -10.5; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 20:58:22
Episode no = 58100; won: True; iter_time_steps = 17; Q(s,a) = 515.9250200352151; score = 504.0; reward = 95.0; mean_reward/100_episodes = 43.42; and epsilon = 0.1, win percentage = 0.92, 2024-11-16 20:58:30
Episode no = 58200; won: False; iter_time_steps = 14; Q(s,a) = 312.87655635418463; score = -503.0; reward = -502.0; mean_reward/100_episodes = 7.68; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 20:58:38
Episode no = 58300; won: True; iter_time_steps = 21; Q(s,a) = 534.2119520097036; score = 500.0; reward = 91.0; mean_reward/100_episodes = -45.54; and epsilon = 0.1, win percentage = 0.77, 2024-11-16 20:58:45
Episode no = 58400; won: True; iter_time_steps = 18; Q(s,a) = 418.66896997169056; score = 503.0; reward = 94.0; mean_reward/100_episodes = 44.15; and epsilon = 0.1, win percentage = 0.92, 2024-11-16 20:58:53
Episode no = 58500; won: True; iter_time_steps = 17; Q(s,a) = 511.3447733301502; score = 504.0; reward = 95.0; mean_reward/100_episodes = -40.11; and epsilon = 0.1, win percentage = 0.78, 2024-11-16 20:59:01
Episode no = 58600; won: False; iter_time_steps = 14; Q(s,a) = 334.0133986779803; score = -513.0; reward = -513.0; mean_reward/100_episodes = -3.81; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 20:59:09
Episode no = 58700; won: True; iter_time_steps = 22; Q(s,a) = 499.95895374558756; score = 499.0; reward = 90.0; mean_reward/100_episodes = 26.18; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 20:59:16
Episode no = 58800; won: True; iter_time_steps = 19; Q(s,a) = 553.6601128790783; score = 502.0; reward = 93.0; mean_reward/100_episodes = -15.9; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 20:59:24
Episode no = 58900; won: False; iter_time_steps = 15; Q(s,a) = 344.8850028212415; score = -504.0; reward = -503.0; mean_reward/100_episodes = 44.0; and epsilon = 0.1, win percentage = 0.92, 2024-11-16 20:59:31
Episode no = 59000; won: True; iter_time_steps = 22; Q(s,a) = 586.629650005074; score = 499.0; reward = 90.0; mean_reward/100_episodes = 26.53; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 20:59:38
Episode no = 59100; won: True; iter_time_steps = 21; Q(s,a) = 530.558631867647; score = 500.0; reward = 91.0; mean_reward/100_episodes = 32.37; and epsilon = 0.1, win percentage = 0.9, 2024-11-16 20:59:46
Episode no = 59200; won: False; iter_time_steps = 14; Q(s,a) = 329.24353716120163; score = -513.0; reward = -513.0; mean_reward/100_episodes = 14.2; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 20:59:53
Episode no = 59300; won: True; iter_time_steps = 18; Q(s,a) = 429.4876758056558; score = 503.0; reward = 94.0; mean_reward/100_episodes = 8.3; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 21:00:01
Episode no = 59400; won: True; iter_time_steps = 19; Q(s,a) = 541.0161619342471; score = 502.0; reward = 93.0; mean_reward/100_episodes = 1.21; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 21:00:09
Episode no = 59500; won: True; iter_time_steps = 17; Q(s,a) = 417.6413962680035; score = 504.0; reward = 95.0; mean_reward/100_episodes = 25.93; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 21:00:15
Episode no = 59600; won: False; iter_time_steps = 16; Q(s,a) = 390.28313444764893; score = -505.0; reward = -504.0; mean_reward/100_episodes = -16.58; and epsilon = 0.1, win percentage = 0.82, 2024-11-16 21:00:23
Episode no = 59700; won: False; iter_time_steps = 7; Q(s,a) = 266.9858196561145; score = -506.0; reward = -506.0; mean_reward/100_episodes = 37.76; and epsilon = 0.1, win percentage = 0.91, 2024-11-16 21:00:30
Episode no = 59800; won: True; iter_time_steps = 19; Q(s,a) = 536.8103462944854; score = 502.0; reward = 93.0; mean_reward/100_episodes = 43.36; and epsilon = 0.1, win percentage = 0.92, 2024-11-16 21:00:37
Episode no = 59900; won: True; iter_time_steps = 21; Q(s,a) = 529.9716458838108; score = 500.0; reward = 91.0; mean_reward/100_episodes = 26.49; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 21:00:44
Episode no = 60000; won: False; iter_time_steps = 15; Q(s,a) = 323.82374163384765; score = -504.0; reward = -503.0; mean_reward/100_episodes = 25.88; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 21:00:52
Episode no = 60100; won: True; iter_time_steps = 23; Q(s,a) = 466.4819642176431; score = 498.0; reward = 89.0; mean_reward/100_episodes = 13.14; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 21:01:00
Episode no = 60200; won: True; iter_time_steps = 19; Q(s,a) = 540.2518216489701; score = 502.0; reward = 93.0; mean_reward/100_episodes = -10.73; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 21:01:08
Episode no = 60300; won: True; iter_time_steps = 19; Q(s,a) = 539.9072171070901; score = 502.0; reward = 93.0; mean_reward/100_episodes = 19.27; and epsilon = 0.1, win percentage = 0.88, 2024-11-16 21:01:16
Episode no = 60400; won: False; iter_time_steps = 26; Q(s,a) = 315.2527346721348; score = -525.0; reward = -525.0; mean_reward/100_episodes = 13.52; and epsilon = 0.1, win percentage = 0.87, 2024-11-16 21:01:24
Episode no = 60500; won: True; iter_time_steps = 24; Q(s,a) = 531.7923625465392; score = 497.0; reward = 88.0; mean_reward/100_episodes = 26.21; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 21:01:30
Episode no = 60600; won: True; iter_time_steps = 24; Q(s,a) = 529.6082027077371; score = 497.0; reward = 88.0; mean_reward/100_episodes = 43.92; and epsilon = 0.1, win percentage = 0.92, 2024-11-16 21:01:38
Episode no = 60700; won: True; iter_time_steps = 18; Q(s,a) = 417.05642751302946; score = 503.0; reward = 94.0; mean_reward/100_episodes = -3.96; and epsilon = 0.1, win percentage = 0.84, 2024-11-16 21:01:45
Episode no = 60800; won: False; iter_time_steps = 18; Q(s,a) = 396.35373041879035; score = -507.0; reward = -506.0; mean_reward/100_episodes = -10.35; and epsilon = 0.1, win percentage = 0.83, 2024-11-16 21:01:53
Episode no = 60900; won: True; iter_time_steps = 23; Q(s,a) = 532.7466885604068; score = 498.0; reward = 89.0; mean_reward/100_episodes = 26.27; and epsilon = 0.1, win percentage = 0.89, 2024-11-16 21:02:01
Episode no = 61000; won: True; iter_time_steps = 16; Q(s,a) = 451.35490201009094; score = 505.0; reward = 96.0; mean_reward/100_episodes = 43.65; and epsilon = 0.1, win percentage = 0.92, 2024-11-16 21:02:10
Episode no = 61100; won: True; iter_time_steps = 16; Q(s,a) = 452.6823768586481; score = 505.0; reward = 96.0; mean_reward/100_episodes = 7.33; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 21:02:18
Episode no = 61200; won: True; iter_time_steps = 16; Q(s,a) = 498.25676397556714; score = 505.0; reward = 96.0; mean_reward/100_episodes = 1.69; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 21:02:27
Episode no = 61300; won: True; iter_time_steps = 27; Q(s,a) = 503.0891663676008; score = 494.0; reward = 85.0; mean_reward/100_episodes = 6.61; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 21:02:35
Episode no = 61400; won: True; iter_time_steps = 16; Q(s,a) = 511.1740248535525; score = 505.0; reward = 96.0; mean_reward/100_episodes = 1.31; and epsilon = 0.1, win percentage = 0.85, 2024-11-16 21:02:43
Episode no = 61500; won: True; iter_time_steps = 16; Q(s,a) = 454.0749506859616; score = 505.0; reward = 96.0; mean_reward/100_episodes = 7.52; and epsilon = 0.1, win percentage = 0.86, 2024-11-16 21:02:51
Episode no = 61600; won: False; iter_time_steps = 14; Q(s,a) = 358.5857403474759; score = -503.0; reward = -502.0; mean_reward/100_episodes = -95.38; and epsilon = 0.1, win percentage = 0.69, 2024-11-16 21:02:59
Episode no = 61700; won: True; iter_time_steps = 20; Q(s,a) = 496.31275596343863; score = 501.0; reward = 92.0; mean_reward/100_episodes = -28.49; and epsilon = 0.1, win percentage = 0.8, 2024-11-16 21:03:07
Episode no = 61800; won: True; iter_time_steps = 21; Q(s,a) = 503.0797773556232; score = 500.0; reward = 91.0; mean_reward/100_episodes = -40.68; and epsilon = 0.1, win percentage = 0.78, 2024-11-16 21:03:15
